fpr,tpr
0.02352,0.87292
0.02359,0.87292
0.02366,0.87292
0.02373,0.87292
0.02379,0.87292
0.02386,0.87292
0.02393,0.87292
0.02400,0.87292
0.02407,0.87292
0.02413,0.87292
0.02413,0.87375
0.02413,0.87458
0.02413,0.87542
0.02420,0.87542
0.02427,0.87542
0.02434,0.87542
0.02434,0.87625
0.02441,0.87625
0.02441,0.87708
0.02448,0.87708
0.02454,0.87708
0.02461,0.87708
0.02468,0.87708
0.02475,0.87708
0.02482,0.87708
0.02482,0.87791
0.02488,0.87791
0.02495,0.87791
0.02495,0.87874
0.02502,0.87874
0.02509,0.87874
0.02516,0.87874
0.02522,0.87874
0.02529,0.87874
0.02529,0.87957
0.02529,0.88040
0.02529,0.88123
0.02536,0.88123
0.02543,0.88123
0.02550,0.88123
0.02550,0.88206
0.02550,0.88289
0.02550,0.88372
0.02550,0.88455
0.02557,0.88455
0.02563,0.88455
0.02570,0.88455
0.02577,0.88455
0.02584,0.88455
0.02591,0.88455
0.02597,0.88455
0.02604,0.88455
0.02611,0.88455
0.02611,0.88538
0.02618,0.88538
0.02625,0.88538
0.02632,0.88538
0.02638,0.88538
0.02645,0.88538
0.02652,0.88538
0.02659,0.88538
0.02666,0.88538
0.02672,0.88538
0.02679,0.88538
0.02686,0.88538
0.02693,0.88538
0.02700,0.88538
0.02707,0.88538
0.02713,0.88538
0.02713,0.88621
0.02713,0.88704
0.02713,0.88787
0.02713,0.88870
0.02720,0.88870
0.02727,0.88870
0.02727,0.88953
0.02734,0.88953
0.02741,0.88953
0.02747,0.88953
0.02754,0.88953
0.02761,0.88953
0.02768,0.88953
0.02775,0.88953
0.02775,0.89037
0.02775,0.89120
0.02782,0.89120
0.02788,0.89120
0.02788,0.89203
0.02795,0.89203
0.02802,0.89203
0.02809,0.89203
0.02816,0.89203
0.02822,0.89203
0.02829,0.89203
0.02829,0.89286
0.02836,0.89286
0.02843,0.89286
0.02850,0.89286
0.02857,0.89286
0.02857,0.89369
0.02863,0.89369
0.02870,0.89369
0.02877,0.89369
0.02884,0.89369
0.02884,0.89452
0.02884,0.89535
0.02884,0.89618
0.02891,0.89618
0.02897,0.89618
0.02904,0.89618
0.02911,0.89618
0.02918,0.89618
0.02925,0.89618
0.02932,0.89618
0.02938,0.89618
0.02945,0.89618
0.02952,0.89618
0.02959,0.89618
0.02966,0.89618
0.02966,0.89701
0.02972,0.89701
0.02972,0.89784
0.02972,0.89867
0.02979,0.89867
0.02986,0.89867
0.02993,0.89867
0.02993,0.89950
0.03000,0.89950
0.03007,0.89950
0.03013,0.89950
0.03020,0.89950
0.03027,0.89950
0.03034,0.89950
0.03041,0.89950
0.03047,0.89950
0.03054,0.89950
0.03054,0.90033
0.03061,0.90033
0.03068,0.90033
0.03075,0.90033
0.03082,0.90033
0.03088,0.90033
0.03088,0.90116
0.03095,0.90116
0.03102,0.90116
0.03109,0.90116
0.03116,0.90116
0.03122,0.90116
0.03129,0.90116
0.03136,0.90116
0.03143,0.90116
0.03150,0.90116
0.03157,0.90116
0.03163,0.90116
0.03170,0.90116
0.03177,0.90116
0.03184,0.90116
0.03184,0.90199
0.03191,0.90199
0.03197,0.90199
0.03204,0.90199
0.03204,0.90282
0.03204,0.90365
0.03211,0.90365
0.03218,0.90365
0.03225,0.90365
0.03225,0.90449
0.03225,0.90532
0.03232,0.90532
0.03238,0.90532
0.03245,0.90532
0.03252,0.90532
0.03259,0.90532
0.03266,0.90532
0.03272,0.90532
0.03279,0.90532
0.03286,0.90532
0.03286,0.90615
0.03293,0.90615
0.03300,0.90615
0.03307,0.90615
0.03313,0.90615
0.03320,0.90615
0.03327,0.90615
0.03327,0.90698
0.03327,0.90781
0.03334,0.90781
0.03341,0.90781
0.03341,0.90864
0.03347,0.90864
0.03354,0.90864
0.03354,0.90947
0.03361,0.90947
0.03361,0.91030
0.03368,0.91030
0.03375,0.91030
0.03382,0.91030
0.03388,0.91030
0.03395,0.91030
0.03402,0.91030
0.03409,0.91030
0.03416,0.91030
0.03422,0.91030
0.03429,0.91030
0.03436,0.91030
0.03443,0.91030
0.03450,0.91030
0.03457,0.91030
0.03463,0.91030
0.03470,0.91030
0.03477,0.91030
0.03484,0.91030
0.03484,0.91113
0.03484,0.91196
0.03491,0.91196
0.03497,0.91196
0.03504,0.91196
0.03511,0.91196
0.03518,0.91196
0.03525,0.91196
0.03531,0.91196
0.03538,0.91196
0.03538,0.91279
0.03545,0.91279
0.03552,0.91279
0.03552,0.91362
0.03559,0.91362
0.03566,0.91362
0.03572,0.91362
0.03579,0.91362
0.03586,0.91362
0.03593,0.91362
0.03600,0.91362
0.03606,0.91362
0.03613,0.91362
0.03613,0.91445
0.03620,0.91445
0.03627,0.91445
0.03634,0.91445
0.03641,0.91445
0.03647,0.91445
0.03654,0.91445
0.03661,0.91445
0.03668,0.91445
0.03675,0.91445
0.03681,0.91445
0.03688,0.91445
0.03695,0.91445
0.03702,0.91445
0.03709,0.91445
0.03716,0.91445
0.03722,0.91445
0.03729,0.91445
0.03736,0.91445
0.03743,0.91445
0.03750,0.91445
0.03756,0.91445
0.03763,0.91445
0.03770,0.91445
0.03777,0.91445
0.03784,0.91445
0.03791,0.91445
0.03797,0.91445
0.03804,0.91445
0.03811,0.91445
0.03818,0.91445
0.03825,0.91445
0.03831,0.91445
0.03831,0.91528
0.03838,0.91528
0.03845,0.91528
0.03852,0.91528
0.03859,0.91528
0.03866,0.91528
0.03872,0.91528
0.03872,0.91611
0.03879,0.91611
0.03886,0.91611
0.03886,0.91694
0.03893,0.91694
0.03900,0.91694
0.03906,0.91694
0.03913,0.91694
0.03920,0.91694
0.03927,0.91694
0.03934,0.91694
0.03941,0.91694
0.03947,0.91694
0.03954,0.91694
0.03961,0.91694
0.03968,0.91694
0.03975,0.91694
0.03981,0.91694
0.03988,0.91694
0.03995,0.91694
0.03995,0.91777
0.04002,0.91777
0.04009,0.91777
0.04016,0.91777
0.04022,0.91777
0.04029,0.91777
0.04036,0.91777
0.04043,0.91777
0.04050,0.91777
0.04056,0.91777
0.04063,0.91777
0.04070,0.91777
0.04077,0.91777
0.04084,0.91777
0.04091,0.91777
0.04097,0.91777
0.04104,0.91777
0.04111,0.91777
0.04118,0.91777
0.04118,0.91860
0.04125,0.91860
0.04131,0.91860
0.04138,0.91860
0.04145,0.91860
0.04152,0.91860
0.04159,0.91860
0.04166,0.91860
0.04172,0.91860
0.04179,0.91860
0.04186,0.91860
0.04193,0.91860
0.04200,0.91860
0.04200,0.91944
0.04206,0.91944
0.04213,0.91944
0.04213,0.92027
0.04220,0.92027
0.04227,0.92027
0.04234,0.92027
0.04241,0.92027
0.04247,0.92027
0.04254,0.92027
0.04261,0.92027
0.04268,0.92027
0.04275,0.92027
0.04281,0.92027
0.04288,0.92027
0.04295,0.92027
0.04302,0.92027
0.04302,0.92110
0.04309,0.92110
0.04316,0.92110
0.04322,0.92110
0.04329,0.92110
0.04336,0.92110
0.04336,0.92193
0.04343,0.92193
0.04350,0.92193
0.04356,0.92193
0.04363,0.92193
0.04370,0.92193
0.04377,0.92193
0.04377,0.92276
0.04384,0.92276
0.04391,0.92276
0.04391,0.92359
0.04397,0.92359
0.04404,0.92359
0.04404,0.92442
0.04411,0.92442
0.04418,0.92442
0.04425,0.92442
0.04431,0.92442
0.04438,0.92442
0.04445,0.92442
0.04452,0.92442
0.04459,0.92442
0.04466,0.92442
0.04472,0.92442
0.04472,0.92525
0.04479,0.92525
0.04479,0.92608
0.04486,0.92608
0.04493,0.92608
0.04500,0.92608
0.04506,0.92608
0.04513,0.92608
0.04520,0.92608
0.04520,0.92691
0.04527,0.92691
0.04534,0.92691
0.04540,0.92691
0.04540,0.92774
0.04547,0.92774
0.04547,0.92857
0.04554,0.92857
0.04561,0.92857
0.04568,0.92857
0.04575,0.92857
0.04581,0.92857
0.04588,0.92857
0.04595,0.92857
0.04602,0.92857
0.04609,0.92857
0.04615,0.92857
0.04622,0.92857
0.04629,0.92857
0.04636,0.92857
0.04636,0.92940
0.04643,0.92940
0.04650,0.92940
0.04656,0.92940
0.04663,0.92940
0.04670,0.92940
0.04677,0.92940
0.04684,0.92940
0.04690,0.92940
0.04697,0.92940
0.04704,0.92940
0.04711,0.92940
0.04718,0.92940
0.04725,0.92940
0.04731,0.92940
0.04738,0.92940
0.04745,0.92940
0.04745,0.93023
0.04752,0.93023
0.04759,0.93023
0.04765,0.93023
0.04772,0.93023
0.04779,0.93023
0.04786,0.93023
0.04793,0.93023
0.04800,0.93023
0.04806,0.93023
0.04813,0.93023
0.04820,0.93023
0.04827,0.93023
0.04834,0.93023
0.04840,0.93023
0.04847,0.93023
0.04854,0.93023
0.04861,0.93023
0.04868,0.93023
0.04875,0.93023
0.04881,0.93023
0.04888,0.93023
0.04895,0.93023
0.04902,0.93023
0.04909,0.93023
0.04915,0.93023
0.04922,0.93023
0.04929,0.93023
0.04936,0.93023
0.04936,0.93106
0.04943,0.93106
0.04950,0.93106
0.04956,0.93106
0.04963,0.93106
0.04970,0.93106
0.04977,0.93106
0.04984,0.93106
0.04990,0.93106
0.04997,0.93106
0.05004,0.93106
0.05011,0.93106
0.05018,0.93106
0.05025,0.93106
0.05031,0.93106
0.05038,0.93106
0.05045,0.93106
0.05052,0.93106
0.05059,0.93106
0.05065,0.93106
0.05072,0.93106
0.05079,0.93106
0.05086,0.93106
0.05093,0.93106
0.05100,0.93106
0.05106,0.93106
0.05113,0.93106
0.05120,0.93106
0.05127,0.93106
0.05134,0.93106
0.05140,0.93106
0.05147,0.93106
0.05154,0.93106
0.05161,0.93106
0.05168,0.93106
0.05175,0.93106
0.05181,0.93106
0.05188,0.93106
0.05195,0.93106
0.05202,0.93106
0.05209,0.93106
0.05215,0.93106
0.05222,0.93106
0.05229,0.93106
0.05236,0.93106
0.05243,0.93106
0.05250,0.93106
0.05256,0.93106
0.05256,0.93189
0.05263,0.93189
0.05270,0.93189
0.05277,0.93189
0.05284,0.93189
0.05290,0.93189
0.05297,0.93189
0.05304,0.93189
0.05311,0.93189
0.05318,0.93189
0.05325,0.93189
0.05331,0.93189
0.05338,0.93189
0.05345,0.93189
0.05352,0.93189
0.05359,0.93189
0.05365,0.93189
0.05372,0.93189
0.05379,0.93189
0.05386,0.93189
0.05393,0.93189
0.05400,0.93189
0.05406,0.93189
0.05413,0.93189
0.05420,0.93189
0.05427,0.93189
0.05434,0.93189
0.05440,0.93189
0.05447,0.93189
0.05454,0.93189
0.05461,0.93189
0.05468,0.93189
0.05475,0.93189
0.05481,0.93189
0.05488,0.93189
0.05495,0.93189
0.05502,0.93189
0.05509,0.93189
0.05515,0.93189
0.05522,0.93189
0.05529,0.93189
0.05536,0.93189
0.05543,0.93189
0.05549,0.93189
0.05556,0.93189
0.05563,0.93189
0.05570,0.93189
0.05577,0.93189
0.05584,0.93189
0.05590,0.93189
0.05597,0.93189
0.05604,0.93189
0.05611,0.93189
0.05618,0.93189
0.05624,0.93189
0.05631,0.93189
0.05638,0.93189
0.05645,0.93189
0.05652,0.93189
0.05659,0.93189
0.05665,0.93189
0.05672,0.93189
0.05679,0.93189
0.05686,0.93189
0.05693,0.93189
0.05699,0.93189
0.05706,0.93189
0.05713,0.93189
0.05720,0.93189
0.05727,0.93189
0.05734,0.93189
0.05740,0.93189
0.05747,0.93189
0.05754,0.93189
0.05761,0.93189
0.05768,0.93189
0.05774,0.93189
0.05781,0.93189
0.05788,0.93189
0.05795,0.93189
0.05802,0.93189
0.05809,0.93189
0.05815,0.93189
0.05822,0.93189
0.05829,0.93189
0.05836,0.93189
0.05836,0.93272
0.05836,0.93355
0.05843,0.93355
0.05849,0.93355
0.05856,0.93355
0.05863,0.93355
0.05870,0.93355
0.05877,0.93355
0.05884,0.93355
0.05890,0.93355
0.05897,0.93355
0.05904,0.93355
0.05911,0.93355
0.05918,0.93355
0.05924,0.93355
0.05931,0.93355
0.05938,0.93355
0.05945,0.93355
0.05945,0.93439
0.05952,0.93439
0.05959,0.93439
0.05965,0.93439
0.05972,0.93439
0.05979,0.93439
0.05986,0.93439
0.05993,0.93439
0.05999,0.93439
0.06006,0.93439
0.06013,0.93439
0.06020,0.93439
0.06027,0.93439
0.06034,0.93439
0.06040,0.93439
0.06047,0.93439
0.06054,0.93439
0.06061,0.93439
0.06068,0.93439
0.06068,0.93522
0.06074,0.93522
0.06081,0.93522
0.06088,0.93522
0.06095,0.93522
0.06102,0.93522
0.06109,0.93522
0.06115,0.93522
0.06122,0.93522
0.06129,0.93522
0.06136,0.93522
0.06143,0.93522
0.06149,0.93522
0.06156,0.93522
0.06163,0.93522
0.06170,0.93522
0.06177,0.93522
0.06184,0.93522
0.06190,0.93522
0.06197,0.93522
0.06204,0.93522
0.06211,0.93522
0.06218,0.93522
0.06224,0.93522
0.06231,0.93522
0.06238,0.93522
0.06245,0.93522
0.06252,0.93522
0.06259,0.93522
0.06265,0.93522
0.06272,0.93522
0.06279,0.93522
0.06286,0.93522
0.06293,0.93522
0.06299,0.93522
0.06306,0.93522
0.06313,0.93522
0.06320,0.93522
0.06327,0.93522
0.06334,0.93522
0.06340,0.93522
0.06347,0.93522
0.06354,0.93522
0.06361,0.93522
0.06368,0.93522
0.06374,0.93522
0.06381,0.93522
0.06388,0.93522
0.06395,0.93522
0.06402,0.93522
0.06409,0.93522
0.06415,0.93522
0.06422,0.93522
0.06429,0.93522
0.06436,0.93522
0.06436,0.93605
0.06443,0.93605
0.06449,0.93605
0.06456,0.93605
0.06456,0.93688
0.06463,0.93688
0.06470,0.93688
0.06477,0.93688
0.06484,0.93688
0.06490,0.93688
0.06497,0.93688
0.06504,0.93688
0.06511,0.93688
0.06518,0.93688
0.06524,0.93688
0.06524,0.93771
0.06531,0.93771
0.06538,0.93771
0.06545,0.93771
0.06552,0.93771
0.06558,0.93771
0.06565,0.93771
0.06572,0.93771
0.06572,0.93854
0.06579,0.93854
0.06586,0.93854
0.06593,0.93854
0.06599,0.93854
0.06606,0.93854
0.06613,0.93854
0.06620,0.93854
0.06627,0.93854
0.06633,0.93854
0.06640,0.93854
0.06647,0.93854
0.06654,0.93854
0.06661,0.93854
0.06668,0.93854
0.06674,0.93854
0.06681,0.93854
0.06688,0.93854
0.06695,0.93854
0.06702,0.93854
0.06708,0.93854
0.06715,0.93854
0.06722,0.93854
0.06729,0.93854
0.06736,0.93854
0.06743,0.93854
0.06749,0.93854
0.06756,0.93854
0.06763,0.93854
0.06770,0.93854
0.06777,0.93854
0.06783,0.93854
0.06783,0.93937
0.06783,0.94020
0.06783,0.94103
0.06790,0.94103
0.06797,0.94103
0.06804,0.94103
0.06811,0.94103
0.06818,0.94103
0.06824,0.94103
0.06831,0.94103
0.06838,0.94103
0.06845,0.94103
0.06852,0.94103
0.06858,0.94103
0.06865,0.94103
0.06872,0.94103
0.06879,0.94103
0.06886,0.94103
0.06893,0.94103
0.06899,0.94103
0.06899,0.94186
0.06906,0.94186
0.06913,0.94186
0.06920,0.94186
0.06927,0.94186
0.06933,0.94186
0.06940,0.94186
0.06947,0.94186
0.06954,0.94186
0.06961,0.94186
0.06968,0.94186
0.06974,0.94186
0.06981,0.94186
0.06988,0.94186
0.06988,0.94269
0.06995,0.94269
0.07002,0.94269
0.07008,0.94269
0.07015,0.94269
0.07022,0.94269
0.07029,0.94269
0.07036,0.94269
0.07043,0.94269
0.07049,0.94269
0.07056,0.94269
0.07063,0.94269
0.07070,0.94269
0.07077,0.94269
0.07083,0.94269
0.07090,0.94269
0.07097,0.94269
0.07104,0.94269
0.07111,0.94269
0.07118,0.94269
0.07124,0.94269
0.07131,0.94269
0.07131,0.94352
0.07138,0.94352
0.07145,0.94352
0.07152,0.94352
0.07158,0.94352
0.07165,0.94352
0.07172,0.94352
0.07179,0.94352
0.07186,0.94352
0.07193,0.94352
0.07199,0.94352
0.07206,0.94352
0.07206,0.94435
0.07213,0.94435
0.07213,0.94518
0.07220,0.94518
0.07227,0.94518
0.07233,0.94518
0.07240,0.94518
0.07247,0.94518
0.07254,0.94518
0.07261,0.94518
0.07268,0.94518
0.07274,0.94518
0.07281,0.94518
0.07288,0.94518
0.07295,0.94518
0.07302,0.94518
0.07308,0.94518
0.07315,0.94518
0.07322,0.94518
0.07329,0.94518
0.07336,0.94518
0.07343,0.94518
0.07349,0.94518
0.07356,0.94518
0.07363,0.94518
0.07370,0.94518
0.07377,0.94518
0.07383,0.94518
0.07390,0.94518
0.07397,0.94518
0.07404,0.94518
0.07411,0.94518
0.07418,0.94518
0.07424,0.94518
0.07431,0.94518
0.07438,0.94518
0.07445,0.94518
0.07452,0.94518
0.07458,0.94518
0.07458,0.94601
0.07465,0.94601
0.07472,0.94601
0.07479,0.94601
0.07486,0.94601
0.07493,0.94601
0.07499,0.94601
0.07506,0.94601
0.07513,0.94601
0.07520,0.94601
0.07527,0.94601
0.07533,0.94601
0.07540,0.94601
0.07547,0.94601
0.07554,0.94601
0.07554,0.94684
0.07561,0.94684
0.07567,0.94684
0.07574,0.94684
0.07581,0.94684
0.07588,0.94684
0.07595,0.94684
0.07602,0.94684
0.07608,0.94684
0.07615,0.94684
0.07622,0.94684
0.07629,0.94684
0.07636,0.94684
0.07642,0.94684
0.07649,0.94684
0.07656,0.94684
0.07663,0.94684
0.07670,0.94684
0.07677,0.94684
0.07683,0.94684
0.07690,0.94684
0.07697,0.94684
0.07704,0.94684
0.07711,0.94684
0.07717,0.94684
0.07724,0.94684
0.07731,0.94684
0.07738,0.94684
0.07745,0.94684
0.07752,0.94684
0.07758,0.94684
0.07765,0.94684
0.07772,0.94684
0.07779,0.94684
0.07786,0.94684
0.07792,0.94684
0.07799,0.94684
0.07806,0.94684
0.07813,0.94684
0.07820,0.94684
0.07827,0.94684
0.07833,0.94684
0.07840,0.94684
0.07847,0.94684
0.07854,0.94684
0.07861,0.94684
0.07867,0.94684
0.07874,0.94684
0.07874,0.94767
0.07881,0.94767
0.07888,0.94767
0.07888,0.94850
0.07895,0.94850
0.07902,0.94850
0.07908,0.94850
0.07915,0.94850
0.07922,0.94850
0.07929,0.94850
0.07936,0.94850
0.07942,0.94850
0.07949,0.94850
0.07956,0.94850
0.07963,0.94850
0.07970,0.94850
0.07977,0.94850
0.07983,0.94850
0.07990,0.94850
0.07997,0.94850
0.08004,0.94850
0.08011,0.94850
0.08017,0.94850
0.08024,0.94850
0.08031,0.94850
0.08038,0.94850
0.08045,0.94850
0.08052,0.94850
0.08058,0.94850
0.08065,0.94850
0.08072,0.94850
0.08079,0.94850
0.08086,0.94850
0.08092,0.94850
0.08092,0.94934
0.08099,0.94934
0.08106,0.94934
0.08113,0.94934
0.08120,0.94934
0.08127,0.94934
0.08133,0.94934
0.08140,0.94934
0.08147,0.94934
0.08154,0.94934
0.08161,0.94934
0.08167,0.94934
0.08174,0.94934
0.08181,0.94934
0.08188,0.94934
0.08195,0.94934
0.08202,0.94934
0.08208,0.94934
0.08208,0.95017
0.08215,0.95017
0.08222,0.95017
0.08229,0.95017
0.08236,0.95017
0.08242,0.95017
0.08249,0.95017
0.08256,0.95017
0.08263,0.95017
0.08270,0.95017
0.08277,0.95017
0.08283,0.95017
0.08290,0.95017
0.08297,0.95017
0.08304,0.95017
0.08311,0.95017
0.08317,0.95017
0.08324,0.95017
0.08331,0.95017
0.08338,0.95017
0.08345,0.95017
0.08352,0.95017
0.08358,0.95017
0.08365,0.95017
0.08372,0.95017
0.08379,0.95017
0.08386,0.95017
0.08392,0.95017
0.08399,0.95017
0.08406,0.95017
0.08413,0.95017
0.08420,0.95017
0.08427,0.95017
0.08433,0.95017
0.08440,0.95017
0.08447,0.95017
0.08454,0.95017
0.08461,0.95017
0.08467,0.95017
0.08474,0.95017
0.08481,0.95017
0.08488,0.95017
0.08495,0.95017
0.08501,0.95017
0.08508,0.95017
0.08515,0.95017
0.08522,0.95017
0.08529,0.95017
0.08536,0.95017
0.08542,0.95017
0.08549,0.95017
0.08556,0.95017
0.08563,0.95017
0.08570,0.95017
0.08576,0.95017
0.08583,0.95017
0.08590,0.95017
0.08597,0.95017
0.08604,0.95017
0.08611,0.95017
0.08617,0.95017
0.08624,0.95017
0.08631,0.95017
0.08638,0.95017
0.08645,0.95017
0.08651,0.95017
0.08658,0.95017
0.08665,0.95017
0.08672,0.95017
0.08679,0.95017
0.08686,0.95017
0.08692,0.95017
0.08699,0.95017
0.08706,0.95017
0.08713,0.95017
0.08720,0.95017
0.08726,0.95017
0.08733,0.95017
0.08740,0.95017
0.08747,0.95017
0.08754,0.95017
0.08761,0.95017
0.08767,0.95017
0.08774,0.95017
0.08781,0.95017
0.08788,0.95017
0.08795,0.95017
0.08801,0.95017
0.08808,0.95017
0.08815,0.95017
0.08822,0.95017
0.08829,0.95017
0.08836,0.95017
0.08842,0.95017
0.08849,0.95017
0.08856,0.95017
0.08863,0.95017
0.08870,0.95017
0.08876,0.95017
0.08883,0.95017
0.08890,0.95017
0.08897,0.95017
0.08904,0.95017
0.08911,0.95017
0.08917,0.95017
0.08924,0.95017
0.08931,0.95017
0.08938,0.95017
0.08945,0.95017
0.08951,0.95017
0.08958,0.95017
0.08965,0.95017
0.08972,0.95017
0.08972,0.95100
0.08979,0.95100
0.08986,0.95100
0.08992,0.95100
0.08999,0.95100
0.08999,0.95183
0.09006,0.95183
0.09013,0.95183
0.09020,0.95183
0.09026,0.95183
0.09033,0.95183
0.09040,0.95183
0.09047,0.95183
0.09054,0.95183
0.09061,0.95183
0.09061,0.95266
0.09061,0.95349
0.09067,0.95349
0.09074,0.95349
0.09081,0.95349
0.09088,0.95349
0.09095,0.95349
0.09101,0.95349
0.09108,0.95349
0.09115,0.95349
0.09122,0.95349
0.09129,0.95349
0.09136,0.95349
0.09142,0.95349
0.09149,0.95349
0.09156,0.95349
0.09163,0.95349
0.09170,0.95349
0.09176,0.95349
0.09183,0.95349
0.09190,0.95349
0.09197,0.95349
0.09204,0.95349
0.09211,0.95349
0.09217,0.95349
0.09224,0.95349
0.09231,0.95349
0.09238,0.95349
0.09238,0.95432
0.09245,0.95432
0.09251,0.95432
0.09258,0.95432
0.09265,0.95432
0.09272,0.95432
0.09279,0.95432
0.09286,0.95432
0.09292,0.95432
0.09299,0.95432
0.09306,0.95432
0.09313,0.95432
0.09320,0.95432
0.09326,0.95432
0.09333,0.95432
0.09340,0.95432
0.09347,0.95432
0.09354,0.95432
0.09361,0.95432
0.09367,0.95432
0.09374,0.95432
0.09381,0.95432
0.09388,0.95432
0.09395,0.95432
0.09401,0.95432
0.09408,0.95432
0.09415,0.95432
0.09422,0.95432
0.09429,0.95432
0.09436,0.95432
0.09442,0.95432
0.09449,0.95432
0.09456,0.95432
0.09463,0.95432
0.09470,0.95432
0.09476,0.95432
0.09483,0.95432
0.09490,0.95432
0.09497,0.95432
0.09504,0.95432
0.09510,0.95432
0.09517,0.95432
0.09524,0.95432
0.09531,0.95432
0.09538,0.95432
0.09545,0.95432
0.09551,0.95432
0.09551,0.95515
0.09558,0.95515
0.09565,0.95515
0.09572,0.95515
0.09579,0.95515
0.09585,0.95515
0.09592,0.95515
0.09599,0.95515
0.09606,0.95515
0.09613,0.95515
0.09620,0.95515
0.09626,0.95515
0.09633,0.95515
0.09640,0.95515
0.09647,0.95515
0.09654,0.95515
0.09660,0.95515
0.09667,0.95515
0.09674,0.95515
0.09681,0.95515
0.09688,0.95515
0.09695,0.95515
0.09701,0.95515
0.09708,0.95515
0.09715,0.95515
0.09722,0.95515
0.09729,0.95515
0.09735,0.95515
0.09735,0.95598
0.09742,0.95598
0.09749,0.95598
0.09756,0.95598
0.09763,0.95598
0.09770,0.95598
0.09776,0.95598
0.09783,0.95598
0.09790,0.95598
0.09797,0.95598
0.09804,0.95598
0.09810,0.95598
0.09817,0.95598
0.09824,0.95598
0.09831,0.95598
0.09838,0.95598
0.09845,0.95598
0.09851,0.95598
0.09858,0.95598
0.09865,0.95598
0.09872,0.95598
0.09879,0.95598
0.09885,0.95598
0.09892,0.95598
0.09899,0.95598
0.09906,0.95598
0.09913,0.95598
0.09920,0.95598
0.09926,0.95598
0.09933,0.95598
0.09940,0.95598
0.09947,0.95598
0.09954,0.95598
0.09960,0.95598
0.09967,0.95598
0.09974,0.95598
0.09981,0.95598
0.09988,0.95598
0.09995,0.95598
0.10001,0.95598
0.10008,0.95598
0.10015,0.95598
0.10022,0.95598
0.10029,0.95598
0.10035,0.95598
0.10042,0.95598
0.10049,0.95598
0.10056,0.95598
0.10063,0.95598
0.10070,0.95598
0.10076,0.95598
0.10083,0.95598
0.10090,0.95598
0.10090,0.95681
0.10097,0.95681
0.10104,0.95681
0.10110,0.95681
0.10117,0.95681
0.10124,0.95681
0.10131,0.95681
0.10138,0.95681
0.10145,0.95681
0.10151,0.95681
0.10158,0.95681
0.10158,0.95764
0.10165,0.95764
0.10172,0.95764
0.10179,0.95764
0.10185,0.95764
